organization_id,name,location,latitude,longitude,industry_id,description,siret
3033,Econocom,,,,16,"Chez Econocom, nous concevons, finançons et accompagnons la transformation digitale des entreprises.

Avec plus de 10 000 collaborateurs présents dans 19 pays, et un chiffre d’affaires supérieur à 2,5 milliards d’euros, nous favorisons la réussite des grands projets digitaux : conseil, approvisionnement et gestion administrative des actifs numériques, services aux infrastructures, applicatifs et solutions métiers, financement des projets.

C’est une véritable Aventure que nous voulons offrir à nos collaborateurs pour leur permettre de se construire, de s’engager et de s’épanouir.
Une aventure qui peut vous mener jusqu’en Patagonie !  #BeAPatagonian
",
3170,BNP Paribas Personal Finance,,,,6,"Filiale à 100 % du groupe BNP Paribas, BNP Paribas Personal Finance est n°1 du financement aux particuliers en France et en Europe au travers de ses activités de crédit à la consommation et de crédit immobilier. Avec des marques comme Cetelem, Cofinoga ou encore Findomestic, l’entreprise propose une large gamme de crédits aux particuliers disponibles en magasin, en concession automobile ou directement auprès des clients via ses centres de relation client et sur Internet. Elle a complété son offre avec des produits d’assurance et d’épargne pour ses clients en Allemagne, Bulgarie, France et Italie. BNP Paribas Personal Finance compte plus de 20 000 collaborateurs et opère dans une trentaine de pays.",
3482,LaFourchette,,,,17,"LaFourchette est le leader de la réservation en ligne et sur mobile de restaurants en Europe.

Véritable guide gastronomique urbain et communautaire, le site recense les prix, les menus, les bons plans ainsi que les avis des amateurs éclairés. LaFourchette offre ainsi à chacun la possibilité de comparer, de choisir et de réserver le bon restaurant, avec des propositions nouvelles ou classiques mais toujours fraîches, avisées et au meilleur prix.

Intégré au groupe TripAdvisor depuis Mai 2014, le service - lancé en 2007 par l'actuel CEO Bertrand Jelensperger- compte aujourd'hui 32 000 restaurants partenaires, 3,5 millions d'applications mobiles téléchargées, 3 millions d’avis et enregistre plus de 6 Millions de VU mensuelles.

La solution logicielle LaFourchette Manager, qui permet aux restaurateurs de gérer leurs réservations, d'augmenter leurs revenus et de fidéliser leurs clients, est distribuée dans 20 pays.

Vous êtes curieux(se), passionné(e) et rapide ? Vous souhaitez rejoindre une « start up » au business model éprouvé et en forte croissance ? Envoyez-nous vite votre CV en réponse à annonce ou en candidature libre : on vous attend !",
3654,Efounders,"9 Rue Ambroise Thomas, Paris, France",48.8748033,2.3472336,17,"eFounders is a startup Studio. Together with entrepreneurs, they turn unique ideas into successful companies.
They act as the perfect co-founder to invent, build, and scale strong independent startups.

They already built 8 SaaS companies from the ground up: 
Mailjet • Textmaster • Mention • Front • Aircall • Hivy • Spendesk • Forest

They are currently launching new SaaS companies and they need your help to make them grow faster:
BriqsX • NoteX • ContactX • BrowserX • DemoX <span class=""emoji-outer emoji-sizer""><span class=""emoji-inner"" style=""background: url(chrome-extension://immhpnclomdloikkpcefncmfgjbkojmh/emoji-data/sheet_apple_64.png);background-position:52.083333333333336% 12.5%;background-size:4900%"" data-codepoints=""1f680""></span></span>",
3715,Prime engineering,"114 Rue Gallieni, Boulogne-Billancourt, France",48.836594,2.239484,9,"Prime Engineering c’est une chouette company qui navigue au milieu des sociétés de conseil en management de projet. Notre Prime Boat, comme on aime
bien l’appeler, évolue depuis 2013 dans les secteurs de l’Energie, des Infrastructures et de l’IT / Telecom. Avec ses 300 Super Primer à bord, la Prime Family ne cesse de grandir. 

Viens t’imprégner de l’esprit Prime en parcourant nos réseaux sociaux et notre site web. Tu veux faire parti(e) de la croisière labélisée Great Place To Work depuis 2016 ? Alors jette un œil à nos offres d’emploi et postule au plus vite !",	533 373 619
3722,My Little Paris,,,,19,"My Little Paris (www.mylittleparis.com) est un groupe media et e-commerce de plus de 100 salariés, s’adressant aujourd’hui à une communauté de 3 millions de personnes en proposant des idées inspirantes. Notre marque de fabrique : un ton extrêmement travaillé et une vraie capacité à communiquer et générer du bouche-à-oreille sur nos produits et nos contenus.

Progressivement, la newsletter d'origine s'est déclinée sous d'autres thématiques (Kids, Wedding, Lyon, Marseille, Merci Alfred, One Minute), en e-commerce (My Little Box, Gambettes Box) et sur le mobile (My Little App, Hook, My Little Beauty, Bold).
Le groupe My Little Paris est aujourd'hui présent dans quatre pays : la France, le Japon, le Royaume-Uni et l'Allemagne.

My Little Paris a lancé en 2013 son agence de création de contenu en marque blanche, My Little Studio, et en 2015 son incubateur de Start-Ups, la Factory (qui héberge la marque de lunettes Edie & Watson, l'application de méditation Mind, la marque de vêtements durable Loom et la solution de mesure de l'épanouissement des salariés Bloom at Work).",
3738,POLYDEA SAS,,,,19,"Polydea est une jeune entreprise de communication 360°
Nous réalisation des campagnes de communication 
>> vimeo.com/polydea ",
3870,Studios Mercurya,"1 Rue Galvani, Massy, France",48.723316,2.2702756,17,Studios Mercurya est une agence web experte en E-mailing / eCRM & Affiliation,528 112 287 00040
3984,The Rolling Shop,"1 Boulevard du Temple, Paris, France",48.863136,2.3663352,10,"Depuis sa création en 2012, la marque The Rolling Shop s’engage dans le commerce éthique et propose une mode locale au cœur de Paris, à travers son choix d’une gamme de prêt-à-porter français. Des designers choisis avec soin pour leur capacité à offrir une histoire et des confections de qualité, accessibles au plus grand nombre.

Dans sa stratégie d’expansion, l’enseigne propose un stage en tant qu’assistant commercial pour sa boutique Boulevard du Temple. 

Issu(e) d’une formation Bac+2 minimum, vous êtes à l’aise à l’oral et possédez des connaissances sur la mode et les tendances actuelles du marché textile. Vous êtes impliqué, dynamique, et avez envie d’entreprendre. Vous serez force de proposition au niveau commercial et merchandising. Idéalement, vous disposez d’une première expérience dans l’univers de la vente et / ou du textile. La maîtrise de l’anglais s’avèrera utile.

Rejoignez notre jeune équipe et entrez dans l’esprit start-up !",
4106,Thinkmarket,,,,9,"Thinkmarket est un cabinet de conseil en management indépendant, leader du Business Shift consulting. Nous accompagnons plus de 50 clients grands comptes dans plus de 10 secteurs différents dans leurs challenges de transformation.",
4214,Malt,,,,17,"Voulez-vous faire partie de l’équipe d’une startup qui révolutionne le monde du travail et des Freelances ?

Fondée en 2013, Malt est LA plateforme de freelances qui a l’ambition de disrupter le marché du travail et des SSII. En trois ans Malt a levé 7 millions d’euros et fédéré plus de 48 000 freelances, une communauté qui englobe les meilleurs talents dans leur domaine.

Grâce à Malt les indépendants peuvent maintenant travailler en direct avec les plus grands groupes, de manière transparente et humaine. Les clients de la TPE au CAC40 peuvent choisir l'expert avec lequel il vont collaborer, tout en déléguant à la plateforme l'administratif et les questions juridiques.
Rejoignez-nous pour changer le monde du travail #FutureOfWork.",
4231,NUXEO,,,,16,"It’s about commitment, innovation, and a desire to create a platform that enables our customers to build great business solutions.
At Nuxeo, we are passionate about creativity, community and quality. We hire talented people who are innovative in their approach to designing, creating and supporting the best content management platform available.",
4333,moji,,,,24,,
4380,Demander Justice,,,,17,"Fondé en 2012 et pionnier de la LegalTech française, le groupe DemanderJustice édite des sites permettant de résoudre les petits litiges du quotidien directement par Internet, sans avoir recours à un avocat. Consommation, immobilier locatif, vie professionnelle, recouvrement de créances, actions collectives... Notre activité vise avant tout à mettre la justice à portée de tous, indépendamment des moyens et connaissances de chacun.",75161001500024
4457,SKELLO,,,,9,"Rejoindre Skello c’est participer à une mission simple, mais ambitieuse :  faciliter la vie de tous les restaurateurs en repensant la façon dont ils travaillent avec leurs équipes. Tout ça grâce à un outil intelligent de gestion du planning et du staff qui leur redonne le sourire (et crois-moi, c’était pas gagné, le planning et la gestion RH pour eux c’est une vraie prise de tête).

Chez Skello, on est passionnés par nos clients. Pas une semaine sans un déjeuner chez eux, d’ailleurs. C’est peut-être pour ça qu’on accompagne aujourd’hui plus de 700 partenaires, contre 80 en 2017 ! Et pas des moindres : Big Fernand, Planet Sushi, Bagelstein, Jour, Sushi Shop… Après une première levée de fonds auprès de Business Angels (Doctolib, MeilleurTaux, SeLoger) et une première année de commercialisation, Skello c’est aujourd’hui une équipe de 24 passionnés qui se réinventent tous les jours pour délivrer le meilleur.

Alors si tu es prêt à porter 1/25ème d’une startup qui va devenir leader Européen sur tes épaules musclées, que tu as envie de déplacer des montagnes pour y arriver, n’attends plus, postule, c’est fait pour toi !

Les 5 valeurs de Skello : “POHER”
Passion : prendre plaisir à travailler
Ownership : être un entrepreneur au sein d’une startup
Humilité : ne jamais rien prendre pour acquis et apprendre de ses erreurs
Empathie : se mettre à la place du client et des autres au sein de l’équipe
Rage de Vaincre : ne jamais rien lâcher, la ténacité

Tu te reconnais là-dedans ? Alors lance-toi !",82027595600010
